,0,1,2,3,4,5,6
256,0,0.0,0,0.0,0.0,1617.0,NEGATIVE
257,0,0.0,0,0.0,0.0,468.0,NEGATIVE
258,0,0.0,0,0.0,0.0,1800.0,NEGATIVE
259,0,0.0,0,0.0,0.0,434.0,NEGATIVE
260,0,0.0,0,0.0,0.0,138.0,NEGATIVE
261,0,0.0,0,0.0,0.0,1249.0,NEGATIVE
262,0,0.0,2,0.0008084074373484236,0.0,2474.0,NEGATIVE
263,0,0.0,0,0.0,0.0,426.0,NEGATIVE
264,1,0.002777777777777778,3,0.008333333333333333,1.0,360.0,NEGATIVE
265,0,0.0,0,0.0,0.0,137.0,NEGATIVE
266,1,0.0022727272727272726,0,0.0,1.0,440.0,NEGATIVE
267,1,0.003424657534246575,0,0.0,1.0,292.0,NEGATIVE
268,0,0.0,0,0.0,0.0,260.0,NEGATIVE
269,0,0.0,0,0.0,0.0,2329.0,NEGATIVE
270,1,0.0007818608287724785,3,0.0023455824863174357,1.0,1279.0,NEGATIVE
271,0,0.0,0,0.0,0.0,136.0,NEGATIVE
272,0,0.0,0,0.0,0.0,99.0,NEGATIVE
273,0,0.0,0,0.0,0.0,275.0,NEGATIVE
274,0,0.0,0,0.0,0.0,333.0,NEGATIVE
275,0,0.0,1,0.000564334085778781,0.0,1772.0,NEGATIVE
276,0,0.0,0,0.0,0.0,708.0,NEGATIVE
277,0,0.0,0,0.0,0.0,16684.0,NEGATIVE
278,1,0.004830917874396135,2,0.00966183574879227,1.0,207.0,NEGATIVE
279,0,0.0,0,0.0,0.0,1108.0,NEGATIVE
280,0,0.0,1,0.001594896331738437,0.0,627.0,NEGATIVE
281,0,0.0,0,0.0,0.0,879.0,NEGATIVE
282,0,0.0,2,0.010869565217391304,0.0,184.0,NEGATIVE
283,2,0.010050251256281407,3,0.01507537688442211,1.0,199.0,NEGATIVE
284,0,0.0,1,0.001122334455667789,0.0,891.0,NEGATIVE
285,0,0.0,0,0.0,0.0,6040.0,NEGATIVE
286,0,0.0,0,0.0,0.0,6040.0,NEGATIVE
287,0,0.0,0,0.0,0.0,170.0,NEGATIVE
288,0,0.0,0,0.0,0.0,66.0,NEGATIVE
289,0,0.0,0,0.0,0.0,2889.0,NEGATIVE
290,1,0.0012239902080783353,1,0.0012239902080783353,1.0,817.0,NEGATIVE
291,0,0.0,0,0.0,0.0,4712.0,NEGATIVE
292,0,0.0,0,0.0,0.0,3100.0,NEGATIVE
293,0,0.0,0,0.0,0.0,6040.0,NEGATIVE
294,0,0.0,0,0.0,0.0,595.0,NEGATIVE
295,1,0.0004580852038479157,0,0.0,1.0,2183.0,NEGATIVE
296,1,0.00031308703819661864,0,0.0,1.0,3194.0,NEGATIVE
297,0,0.0,0,0.0,0.0,415.0,NEGATIVE
298,8,0.0012040939193257074,1,0.00015051173991571343,1.0,6644.0,NEGATIVE
299,4,0.0002656042496679947,4,0.0002656042496679947,1.0,15060.0,NEGATIVE
300,1,0.00025303643724696357,1,0.00025303643724696357,1.0,3952.0,NEGATIVE
301,0,0.0,0,0.0,0.0,1868.0,NEGATIVE
302,0,0.0,0,0.0,0.0,270.0,NEGATIVE
303,0,0.0,0,0.0,0.0,25.0,NEGATIVE
304,1,0.00048123195380173246,0,0.0,1.0,2078.0,NEGATIVE
305,0,0.0,0,0.0,0.0,37.0,NEGATIVE
306,0,0.0,0,0.0,0.0,589.0,NEGATIVE
307,1,0.006622516556291391,0,0.0,1.0,151.0,NEGATIVE
308,0,0.0,0,0.0,0.0,1175.0,NEGATIVE
309,0,0.0,2,0.011976047904191617,0.0,167.0,NEGATIVE
310,7,0.003510531594784353,7,0.003510531594784353,1.0,1994.0,NEGATIVE
311,0,0.0,0,0.0,0.0,907.0,NEGATIVE
312,0,0.0,0,0.0,0.0,489.0,NEGATIVE
313,0,0.0,0,0.0,0.0,3149.0,NEGATIVE
314,1,0.00021925016443762334,0,0.0,1.0,4561.0,NEGATIVE
315,0,0.0,0,0.0,0.0,6714.0,NEGATIVE
316,0,0.0,0,0.0,0.0,3149.0,NEGATIVE
317,0,0.0,1,0.001443001443001443,0.0,693.0,NEGATIVE
318,0,0.0,1,0.0006443298969072165,0.0,1552.0,NEGATIVE
319,0,0.0,0,0.0,0.0,6040.0,NEGATIVE
320,0,0.0,1,0.0003650967506389193,0.0,2739.0,NEGATIVE
321,0,0.0,0,0.0,0.0,236.0,NEGATIVE
322,8,0.017094017094017096,4,0.008547008547008548,1.0,468.0,NEGATIVE
323,0,0.0,0,0.0,0.0,5583.0,NEGATIVE
324,0,0.0,0,0.0,0.0,2.0,NEGATIVE
325,1,0.0005408328826392645,3,0.0016224986479177934,1.0,1849.0,NEGATIVE
326,0,0.0,1,0.0034482758620689655,0.0,290.0,NEGATIVE
327,0,0.0,0,0.0,0.0,1780.0,NEGATIVE
328,0,0.0,0,0.0,0.0,454.0,NEGATIVE
329,0,0.0,0,0.0,0.0,2142.0,NEGATIVE
330,0,0.0,0,0.0,0.0,8428.0,NEGATIVE
331,0,0.0,1,0.0005617977528089888,0.0,1780.0,NEGATIVE
332,0,0.0,0,0.0,0.0,129.0,NEGATIVE
333,0,0.0,0,0.0,0.0,392.0,NEGATIVE
334,2,0.0035778175313059034,0,0.0,1.0,559.0,NEGATIVE
335,0,0.0,0,0.0,0.0,2043.0,NEGATIVE
336,0,0.0,0,0.0,0.0,426.0,NEGATIVE
337,1,0.004016064257028112,0,0.0,1.0,249.0,NEGATIVE
